type,study,date,ind,refreshdttm,reas,subtype,warning,sort,indication
SDTM,argx-113-[itp]-1803,2024-07-09,itp,2024-07-09T00:35:14,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-09,itp,2024-07-09T00:40:22,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-09,ln,2024-07-09T00:45:00,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-0000,2024-07-09,mg,2024-07-09T07:19:23,OK,SDTM,,1,mg
ADAM,argx-113-[mg]-0000,2024-07-09,mg,2024-07-09T10:28:47,OK,ADAM,,2,mg
SDTM,argx-113-[mg]-2002,2024-07-09,mg,2024-07-09T00:50:01,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-09,mg,2024-07-09T00:53:50,OK,SDTM,,1,
ADAM,argx-113-[mg]-2006,2024-07-09,mg,2024-07-09T05:54:22,OK,ADAM,,2,mg
SDTM,argx-113-[mg]-2008,2024-07-09,mg,2024-07-09T01:00:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-09,mn,2024-07-09T01:08:42,UPTODATE,SDTM,,1,
SDTM,argx-113-[x-ind]-0000,2024-07-09,x-ind,2024-07-09T09:47:17,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-09,x-ind,2024-07-09T12:01:15,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-09,dgf,2024-07-09T00:05:26,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-09,mmn,2024-07-09T00:14:31,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-09,cms,2024-07-09T01:15:15,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-09,cms,2024-07-09T00:19:49,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-09,cms,2024-07-09T00:54:14,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-10,bp,2024-07-10T06:34:13,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-10,bp,2024-07-10T08:20:00,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-10,bp,2024-07-10T00:03:37,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-10,bp,2024-07-10T04:35:20,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-10,bp,2024-07-10T00:09:01,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-10,cidp,2024-07-10T00:13:51,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-10,hv,2024-07-10T00:20:35,UPTODATE,SDTM,,1,
ADAM,argx-113-[iim]-2007,2024-07-10,iim,2024-07-10T05:11:11,OK,ADAM,,2,iim
SDTM,argx-113-[iim]-2011,2024-07-10,iim,2024-07-10T00:30:55,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-10,itp,2024-07-10T00:32:51,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-10,itp,2024-07-10T00:36:07,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-10,itp,2024-07-10T00:41:26,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-10,ln,2024-07-10T00:46:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-10,mg,2024-07-10T00:51:18,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-10,mg,2024-07-10T00:57:58,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-10,mg,2024-07-10T01:01:28,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-10,mn,2024-07-10T01:09:04,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-10,ted,2024-07-10T08:42:46,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-10,ted,2024-07-10T01:21:56,OK,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-10,ted,2024-07-10T06:22:00,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-10,x-ind,2024-07-10T08:08:57,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-10,x-ind,2024-07-10T10:08:09,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-10,dgf,2024-07-10T00:05:31,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-10,cms,2024-07-10T01:15:28,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-10,cms,2024-07-10T00:17:15,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-10,cms,2024-07-10T00:54:40,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-11,bp,2024-07-11T06:26:58,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-11,bp,2024-07-11T08:29:40,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-11,bp,2024-07-11T00:03:44,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-11,bp,2024-07-11T04:34:24,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-11,bp,2024-07-11T00:09:11,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-11,cidp,2024-07-11T00:14:22,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-11,hv,2024-07-11T00:21:16,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-11,iim,2024-07-11T00:31:25,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-11,itp,2024-07-11T00:33:18,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-11,itp,2024-07-11T00:36:31,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-11,itp,2024-07-11T00:41:32,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-11,ln,2024-07-11T00:46:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-11,mg,2024-07-11T00:50:59,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-11,mg,2024-07-11T00:57:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-11,mg,2024-07-11T01:01:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-11,mn,2024-07-11T01:08:42,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-11,ted,2024-07-11T08:53:16,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-11,ted,2024-07-11T01:24:21,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-11,ted,2024-07-11T06:18:06,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-11,x-ind,2024-07-11T08:18:18,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-11,x-ind,2024-07-11T10:17:31,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-11,dgf,2024-07-11T00:03:06,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-11,mmn,2024-07-11T00:14:24,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-11,cms,2024-07-11T01:13:27,OK,ADAM,Y,2,cms
ADAM,argx-119-[cms]-2301,2024-07-11,cms,2024-07-11T00:53:25,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-12,bp,2024-07-12T06:38:54,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-12,bp,2024-07-12T08:54:14,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-12,bp,2024-07-12T00:03:02,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-12,bp,2024-07-12T04:34:17,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-12,bp,2024-07-12T00:08:27,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-12,cidp,2024-07-12T00:13:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-0000,2024-07-12,hv,2024-07-12T06:54:26,OK,SDTM,,1,hv
ADAM,argx-113-[hv]-0000,2024-07-12,hv,2024-07-12T09:10:35,OK,ADAM,,2,hv
ADAM,argx-113-[hv]-2201,2024-07-12,hv,2024-07-12T05:03:29,OK,ADAM,,2,hv
SDTM,argx-113-[hv]-2303,2024-07-12,hv,2024-07-12T00:20:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-12,iim,2024-07-12T00:30:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-12,itp,2024-07-12T00:32:04,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-12,itp,2024-07-12T00:35:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-12,itp,2024-07-12T00:40:10,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-12,ln,2024-07-12T00:44:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-12,mg,2024-07-12T00:49:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-12,mg,2024-07-12T00:56:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-12,mg,2024-07-12T00:59:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-12,mn,2024-07-12T01:07:47,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-12,ted,2024-07-12T09:31:06,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-12,ted,2024-07-12T01:23:30,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-12,ted,2024-07-12T06:27:05,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-12,x-ind,2024-07-12T08:42:53,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-12,x-ind,2024-07-12T10:55:28,OK,ADAM,,2,x-ind
SDTM,argx-117-[mmn]-2202,2024-07-12,mmn,2024-07-12T00:16:39,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-12,cms,2024-07-12T01:15:02,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-12,cms,2024-07-12T00:17:12,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-12,cms,2024-07-12T00:53:49,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-13,bp,2024-07-13T06:48:34,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-13,bp,2024-07-13T09:45:50,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-13,bp,2024-07-13T00:03:14,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-13,bp,2024-07-13T04:46:41,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-13,bp,2024-07-13T00:07:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-13,cidp,2024-07-13T00:12:27,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-0000,2024-07-13,hv,2024-07-13T07:15:14,OK,SDTM,,1,hv
ADAM,argx-113-[hv]-0000,2024-07-13,hv,2024-07-13T10:02:18,OK,ADAM,,2,hv
SDTM,argx-113-[hv]-2201,2024-07-13,hv,2024-07-13T00:16:19,OK,SDTM,,1,
ADAM,argx-113-[hv]-2201,2024-07-13,hv,2024-07-13T05:15:38,OK,ADAM,,2,hv
SDTM,argx-113-[hv]-2303,2024-07-13,hv,2024-07-13T00:22:26,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-13,iim,2024-07-13T00:32:01,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-13,itp,2024-07-13T00:36:10,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-13,itp,2024-07-13T00:39:31,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-13,itp,2024-07-13T00:43:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-13,ln,2024-07-13T00:48:27,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-13,mg,2024-07-13T00:53:30,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-13,mg,2024-07-13T00:59:54,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-13,mg,2024-07-13T01:03:37,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-13,mn,2024-07-13T01:11:33,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-13,ted,2024-07-13T10:23:06,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-13,ted,2024-07-13T01:27:45,UPTODATE,SDTM,,1,
SDTM,argx-113-[x-ind]-0000,2024-07-13,x-ind,2024-07-13T09:33:54,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-13,x-ind,2024-07-13T11:46:06,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-13,dgf,2024-07-13T00:05:27,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-13,mmn,2024-07-13T00:14:16,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-13,cms,2024-07-13T01:14:27,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-13,cms,2024-07-13T00:14:47,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-13,cms,2024-07-13T00:54:55,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-07-14,bp,2024-07-14T00:07:09,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-14,cidp,2024-07-14T00:11:55,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-14,hv,2024-07-14T00:20:59,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-14,iim,2024-07-14T00:31:02,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-14,itp,2024-07-14T00:35:15,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-14,itp,2024-07-14T00:38:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-14,itp,2024-07-14T00:42:53,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-14,ln,2024-07-14T00:47:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-14,mg,2024-07-14T00:53:10,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-14,mg,2024-07-14T00:59:41,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-14,mg,2024-07-14T01:03:25,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-14,mn,2024-07-14T01:11:13,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-14,ted,2024-07-14T07:43:51,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-14,ted,2024-07-14T01:27:39,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-14,ted,2024-07-14T06:21:36,OK,ADAM,Y,2,ted
SDTM,argx-117-[mmn]-2202,2024-07-14,mmn,2024-07-14T00:17:17,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-14,cms,2024-07-14T01:16:27,OK,ADAM,Y,2,cms
ADAM,argx-119-[cms]-2301,2024-07-14,cms,2024-07-14T00:55:30,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-2010,2024-07-15,bp,2024-07-15T00:07:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-15,cidp,2024-07-15T00:12:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-15,hv,2024-07-15T00:21:28,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-15,iim,2024-07-15T00:31:52,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-15,itp,2024-07-15T00:36:07,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-15,itp,2024-07-15T00:39:35,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-15,itp,2024-07-15T00:43:49,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-15,ln,2024-07-15T00:48:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-15,mg,2024-07-15T00:54:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-15,mg,2024-07-15T01:00:34,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-15,mg,2024-07-15T01:04:34,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-15,mn,2024-07-15T01:12:35,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-15,ted,2024-07-15T07:42:33,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-15,ted,2024-07-15T01:28:39,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-15,ted,2024-07-15T06:20:31,OK,ADAM,Y,2,ted
SDTM,argx-117-[dgf]-2201,2024-07-15,dgf,2024-07-15T00:05:29,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-15,mmn,2024-07-15T00:14:25,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-15,cms,2024-07-15T01:15:56,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-15,cms,2024-07-15T00:14:52,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-15,cms,2024-07-15T00:55:13,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-16,bp,2024-07-16T06:48:36,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-16,bp,2024-07-16T09:13:21,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-16,bp,2024-07-16T00:04:34,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-16,bp,2024-07-16T04:48:53,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-16,bp,2024-07-16T00:08:55,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-16,cidp,2024-07-16T00:13:40,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-16,hv,2024-07-16T00:23:02,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-16,iim,2024-07-16T00:33:03,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-16,itp,2024-07-16T00:37:16,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-16,itp,2024-07-16T00:40:34,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-16,itp,2024-07-16T00:44:52,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-16,ln,2024-07-16T00:49:35,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-16,mg,2024-07-16T00:54:47,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-16,mg,2024-07-16T01:01:32,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-16,mg,2024-07-16T01:05:12,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-16,mn,2024-07-16T01:13:10,UPTODATE,SDTM,,1,
ADAM,argx-113-[pv]-0000,2024-07-16,pv,2024-07-16T09:28:31,OK,ADAM,,2,pv
ADAM,argx-113-[ted]-0000,2024-07-16,ted,2024-07-16T09:40:10,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-16,ted,2024-07-16T01:28:21,UPTODATE,SDTM,,1,
SDTM,argx-113-[x-ind]-0000,2024-07-16,x-ind,2024-07-16T09:01:53,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-16,x-ind,2024-07-16T11:05:08,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-16,dgf,2024-07-16T00:05:29,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-16,mmn,2024-07-16T00:14:28,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-16,cms,2024-07-16T01:14:43,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-16,cms,2024-07-16T00:19:56,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-16,cms,2024-07-16T00:54:12,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-17,bp,2024-07-17T06:34:05,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-17,bp,2024-07-17T07:52:23,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-17,bp,2024-07-17T00:03:05,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-17,bp,2024-07-17T04:43:43,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-17,bp,2024-07-17T00:07:33,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-17,cidp,2024-07-17T00:12:40,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-17,hv,2024-07-17T00:22:35,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-17,iim,2024-07-17T00:33:02,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-17,itp,2024-07-17T00:37:11,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-17,itp,2024-07-17T00:40:29,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-17,itp,2024-07-17T00:44:29,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-17,ln,2024-07-17T00:49:15,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-17,mg,2024-07-17T00:54:22,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-17,mg,2024-07-17T01:00:44,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-17,mg,2024-07-17T01:04:29,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-17,mn,2024-07-17T01:12:06,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-0000,2024-07-17,ted,2024-07-17T08:16:05,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-17,ted,2024-07-17T01:26:59,UPTODATE,SDTM,,1,
ADAM,argx-113-[ted]-2309,2024-07-17,ted,2024-07-17T06:24:59,OK,ADAM,Y,2,ted
SDTM,argx-113-[x-ind]-0000,2024-07-17,x-ind,2024-07-17T07:40:48,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-17,x-ind,2024-07-17T09:41:18,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-17,dgf,2024-07-17T00:05:31,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-2202,2024-07-17,mmn,2024-07-17T00:17:03,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-0000,2024-07-17,cms,2024-07-17T01:13:46,OK,ADAM,Y,2,cms
SDTM,argx-119-[cms]-2301,2024-07-17,cms,2024-07-17T00:17:17,UPTODATE,SDTM,,1,
ADAM,argx-119-[cms]-2301,2024-07-17,cms,2024-07-17T00:54:05,OK,ADAM,Y,2,cms
SDTM,argx-113-[bp]-0000,2024-07-18,bp,2024-07-18T06:51:18,OK,SDTM,,1,bp
ADAM,argx-113-[bp]-0000,2024-07-18,bp,2024-07-18T09:16:23,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2009,2024-07-18,bp,2024-07-18T00:04:43,OK,SDTM,,1,
ADAM,argx-113-[bp]-2009,2024-07-18,bp,2024-07-18T04:48:23,OK,ADAM,,2,bp
SDTM,argx-113-[bp]-2010,2024-07-18,bp,2024-07-18T00:09:14,UPTODATE,SDTM,,1,
SDTM,argx-113-[cidp]-1902,2024-07-18,cidp,2024-07-18T00:14:25,UPTODATE,SDTM,,1,
SDTM,argx-113-[hv]-2303,2024-07-18,hv,2024-07-18T00:24:20,UPTODATE,SDTM,,1,
SDTM,argx-113-[iim]-2011,2024-07-18,iim,2024-07-18T00:34:37,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1603,2024-07-18,itp,2024-07-18T00:38:52,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-1803,2024-07-18,itp,2024-07-18T00:42:08,UPTODATE,SDTM,,1,
SDTM,argx-113-[itp]-2005,2024-07-18,itp,2024-07-18T00:46:11,UPTODATE,SDTM,,1,
SDTM,argx-113-[ln]-2202,2024-07-18,ln,2024-07-18T00:50:51,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2002,2024-07-18,mg,2024-07-18T00:56:01,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2006,2024-07-18,mg,2024-07-18T01:02:36,UPTODATE,SDTM,,1,
SDTM,argx-113-[mg]-2008,2024-07-18,mg,2024-07-18T01:06:23,UPTODATE,SDTM,,1,
SDTM,argx-113-[mn]-2203,2024-07-18,mn,2024-07-18T01:14:34,UPTODATE,SDTM,,1,
ADAM,argx-113-[pv]-1905,2024-07-18,pv,2024-07-18T06:16:32,OK,ADAM,,2,pv
ADAM,argx-113-[ted]-0000,2024-07-18,ted,2024-07-18T09:39:39,OK,ADAM,Y,2,ted
SDTM,argx-113-[ted]-2309,2024-07-18,ted,2024-07-18T01:29:40,UPTODATE,SDTM,,1,
SDTM,argx-113-[x-ind]-0000,2024-07-18,x-ind,2024-07-18T09:04:57,OK,SDTM,,1,x-ind
ADAM,argx-113-[x-ind]-0000,2024-07-18,x-ind,2024-07-18T11:05:03,OK,ADAM,,2,x-ind
SDTM,argx-117-[dgf]-2201,2024-07-18,dgf,2024-07-18T00:05:38,UPTODATE,SDTM,,1,
SDTM,argx-117-[mmn]-0000,2024-07-18,mmn,2024-07-18T01:35:49,OK,SDTM,,1,mmn
ADAM,argx-117-[mmn]-0000,2024-07-18,mmn,2024-07-18T02:02:44,OK,ADAM,,2,mmn
SDTM,argx-117-[mmn]-2202,2024-07-18,mmn,2024-07-18T00:14:47,OK,SDTM,,1,
ADAM,argx-117-[mmn]-2202,2024-07-18,mmn,2024-07-18T01:21:20,OK,ADAM,,2,mmn
SDTM,argx-117-[x-ind]-0000,2024-07-18,x-ind,2024-07-18T01:47:25,OK,SDTM,,1,x-ind
ADAM,argx-117-[x-ind]-0000,2024-07-18,x-ind,2024-07-18T02:16:02,OK,ADAM,,2,x-ind
ADAM,argx-119-[cms]-0000,2024-07-18,cms,2024-07-18T01:15:15,OK,ADAM,Y,2,cms
