cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,xythosfs_pct_used,workspace_pct_used,high_usage,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,enP65410s1_rx_packets,enP65410s1_rx_bytes,enP65410s1_tx_packets,enP65410s1_tx_bytes,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,date
6,24.4,99.3,23,1.8,63.4,66.6,,52,530,45,119,158,217,4,6,,,,,121,18980,133,18740,121,111498,121,111498,114,19509,133,18740,2025-03-22T04:43:07+00:00
12,24.5,99.3,23,2.7,63.4,66.6,,10,432,45,122,130,219,3,7,,,,,197,86099,203,42485,530,180027,530,180027,192,87287,207,42749,2025-03-22T04:45:07+00:00
6,24.8,99.3,23,4.2,63.4,66.6,,8,324,46,122,140,216,4,7,,,,,56,16800,82,12953,114,111086,114,111086,50,15884,84,13085,2025-03-22T04:47:07+00:00
11,24.9,99.3,23,6.3,63.4,66.6,,10,432,45,124,117,216,3,7,,,,,32,3846,42,3734,150,123334,150,123334,18,1964,42,3734,2025-03-22T04:49:07+00:00
7,24.7,99.3,15,0.2,63.5,66.6,,51,432,45,119,154,206,5,6,,,,,9,1042,17,2638,124,111606,124,111606,9,1168,17,2638,2025-03-22T04:51:07+00:00
7,25.3,99.3,23,3.5,63.5,66.6,,12,540,45,122,157,215,4,7,,,,,47,8719,52,8284,129,114106,129,114106,30,6582,52,8284,2025-03-22T04:53:07+00:00
10,24.9,99.3,23,7.2,63.5,66.6,,17,810,45,122,136,209,2,7,,,,,29,6492,35,6901,124,112156,124,112156,21,5584,35,6901,2025-03-22T04:55:07+00:00
12,25.3,99.3,23,4.8,63.5,66.6,,48,432,45,122,142,211,3,7,,,,,54,8683,70,10588,120,111398,120,111398,25,3242,71,10654,2025-03-22T04:57:07+00:00
4,24.4,99.3,23,4.8,63.5,66.6,,63,594,45,119,123,199,4,6,,,,,40,6681,51,8618,108,110774,108,110774,14,1509,52,8684,2025-03-22T04:59:07+00:00
6,25,99.3,24,7.1,63.5,66.6,,52,648,45,133,170,240,6,10,,,,,122,31308,157,28674,621,213606,621,213606,99,29627,160,28872,2025-03-22T05:01:07+00:00
14,24.9,99.5,23,14.5,63.5,66.6,,95,314,45,130,236,251,16,9,,,,,2925,1453298,3000,424818,276,436115,276,436115,3030,1500951,3006,425214,2025-03-22T05:03:07+00:00
8,24.7,100,23,22.1,63.5,66.6,,14,648,45,119,137,211,4,6,,,,,65,8512,82,8631,115,111112,115,111112,53,7437,81,8565,2025-03-22T05:05:07+00:00
9,24.6,100,23,25.9,63.5,66.6,,9,421,45,117,142,207,3,6,,,,,42,4855,45,12731,86,10896,86,10896,31,3725,50,13061,2025-03-22T05:07:08+00:00
5,24.2,100,23,20.2,63.5,66.6,,34,324,45,119,113,200,3,6,,,,,23,2724,33,2895,135,113708,135,113708,16,1881,33,2895,2025-03-22T05:09:07+00:00
4,24.3,100,15,0.2,63.6,66.6,,56,216,45,119,139,212,5,6,,,,,16,1834,23,2080,899,197822,899,197822,11,1270,24,2154,2025-03-22T05:11:06+00:00
9,24.2,100,23,1.3,63.6,66.6,,7,270,45,119,148,210,3,6,,,,,30,4433,47,4241,114,111086,114,111086,23,3688,47,4241,2025-03-22T05:13:07+00:00
8,24.3,100,23,1.7,63.5,66.6,,12,540,45,119,136,203,4,6,,,,,24,2907,33,2925,123,111902,123,111902,16,1929,33,2925,2025-03-22T05:15:07+00:00
4,24.4,100,23,2.2,63.5,66.6,,72,422,48,123,136,204,3,6,,,,,23,2744,34,3007,144,115178,144,115178,16,1901,34,3007,2025-03-22T05:17:07+00:00
10,24.2,100,23,1.6,63.6,66.6,,11,486,45,119,117,203,3,6,,,,,30,3524,42,3698,116,111190,116,111190,19,2079,42,3698,2025-03-22T05:19:07+00:00
6,24.6,100,23,3.6,63.6,66.6,,410,2112,45,119,143,203,3,6,,,,,17,4664,23,5716,118,111360,118,111360,17,4902,23,5716,2025-03-22T05:21:07+00:00
4,24.2,100,23,5.9,63.6,66.6,,1374,324,45,119,143,201,3,6,,,,,32,8321,43,11748,142,115198,142,115198,17,4902,44,11814,2025-03-22T05:23:07+00:00
6,24.2,100,23,0.6,63.6,66.6,,7,270,45,119,135,195,5,6,,,,,44,9820,53,12457,113,111584,113,111584,21,5255,54,12523,2025-03-22T05:25:07+00:00
7,24.4,100,23,3.2,63.6,66.6,,13,594,45,122,144,208,3,7,,,,,48,11021,68,14014,118,111870,118,111870,30,7361,69,14080,2025-03-22T05:27:07+00:00
6,24.6,100,15,0.2,63.6,66.6,,16,832,45,122,130,203,5,7,,,,,77,23103,83,23084,439,147961,439,147961,64,21917,84,23150,2025-03-22T05:29:07+00:00
9,24.6,100,33,0.6,63.6,66.6,,60,3989,45,124,138,213,3,7,,,,,691,187272,697,203881,135,113422,135,113422,691,196946,697,203881,2025-03-22T05:31:07+00:00
13,24.7,100,33,5,63.6,66.6,,9,378,45,125,150,212,3,8,,,,,35,7003,41,7153,145,114804,145,114804,28,6328,41,7153,2025-03-22T05:33:07+00:00
8,24.6,100,26,2.3,63.6,66.6,,8,324,45,124,149,210,6,7,,,,,2446,2910493,1462,2777215,333,310574,333,310574,4034,3048164,3212,2892715,2025-03-22T05:35:07+00:00
12,25.2,100,33,2.9,63.6,66.6,,13,594,45,125,163,253,5,8,,,,,2297,2154270,1525,2022557,221,123440,221,123440,3411,2258546,2774,2104991,2025-03-22T05:37:07+00:00
10,24.7,100,33,6.9,63.6,66.6,,10,432,45,125,128,234,3,8,,,,,403,315025,315,291497,153,115093,153,115093,554,329930,480,302387,2025-03-22T05:39:07+00:00
7,24.9,100,23,1.5,63.7,66.6,,12,684,45,122,166,265,7,7,,,,,1405,581412,1296,488211,649,295584,649,295584,1564,610873,1470,499695,2025-03-22T05:41:07+00:00
6,24.4,100,15,0.2,63.7,66.6,,9,438,45,119,164,244,4,6,,,,,30,6111,33,6514,1416,254947,1416,254947,22,5282,33,6514,2025-03-22T05:43:07+00:00
13,24.4,100,23,0.3,63.7,66.6,,58,361,45,124,150,252,5,7,,,,,662,313561,689,153186,597,632783,597,632783,708,324898,694,153592,2025-03-22T05:45:07+00:00
8,25,100,23,1.2,63.7,66.6,,7,270,45,122,137,242,3,7,,,,,23,2744,33,2888,114,111678,114,111678,16,1901,33,2888,2025-03-22T05:47:07+00:00
11,25.2,100,23,4.6,63.7,66.6,,14,725,45,122,118,242,3,7,,,,,22,3009,31,2770,113,112696,113,112696,18,2617,31,2770,2025-03-22T05:49:07+00:00
6,24.8,100,23,6.9,63.7,66.6,,11,486,45,122,137,235,3,7,,,,,23,2724,33,2949,129,111866,129,111866,16,1881,33,2949,2025-03-22T05:51:07+00:00
7,24.8,100,23,6.9,63.7,66.6,,15,702,45,122,156,232,3,7,,,,,38,6426,55,9162,130,113448,130,113448,16,1926,56,9228,2025-03-22T05:53:07+00:00
6,24.8,100,25,7.8,63.7,66.6,,58,324,45,122,132,234,3,7,,,,,39,6564,55,9142,115,111112,115,111112,16,1929,56,9208,2025-03-22T05:55:07+00:00
6,24.9,100,26,10.6,63.7,66.6,,13,594,45,122,140,234,3,7,,,,,24,2796,35,3126,117,111242,117,111242,17,1967,35,3126,2025-03-22T05:57:07+00:00
4,24.5,100,25,11.6,63.7,66.6,,12,540,45,119,117,223,4,6,,,,,26,3062,29,2351,90,11376,90,11376,12,1096,29,2351,2025-03-22T05:59:06+00:00
8,24.7,100,26,13.3,63.7,66.6,,10,432,45,119,143,225,4,6,,,,,70,13756,81,11152,107,110722,107,110722,66,14036,81,11152,2025-03-22T06:01:07+00:00
0,24.2,100,15,0.2,64.2,66.6,,7,270,45,116,165,223,4,5,,,,,9,1061,12,1036,121,114096,121,114096,6,722,12,1036,2025-03-22T06:03:07+00:00
0,23.7,100,1.9,0.2,64.2,66.6,,10,432,45,110,148,205,5,3,,,,,16,2043,19,1809,163,116858,163,116858,8,953,19,1809,2025-03-22T06:05:07+00:00
1,23.3,100,0.9,0.2,64.2,66.6,,76,594,45,107,154,196,5,2,,,,,32,5006,42,3997,155,116468,155,116468,25,4289,42,3997,2025-03-22T06:07:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,33,270,45,104,108,182,3,1,,,,,16,1854,20,1714,126,112918,126,112918,8,809,20,1714,2025-03-22T06:09:07+00:00
2,23,100,0.8,0.2,64.2,66.6,,58,324,45,104,130,181,4,1,,,,,15,1764,19,1625,118,111294,118,111294,8,809,19,1625,2025-03-22T06:11:07+00:00
2,23,100,0.8,0.2,64.2,66.6,,9,378,45,104,144,177,3,1,,,,,29,4137,42,3726,118,111294,118,111294,21,3290,42,3726,2025-03-22T06:13:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,6,276,45,104,123,172,4,1,,,,,16,1947,19,1601,101,111954,101,111954,8,857,19,1601,2025-03-22T06:15:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,12,540,45,104,134,173,3,1,,,,,34,5863,43,8244,119,111346,119,111346,8,829,44,8310,2025-03-22T06:17:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,7,270,45,104,109,172,3,1,,,,,45,7955,63,10135,110,110878,110,110878,19,3075,64,10201,2025-03-22T06:19:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,7,270,45,104,136,175,3,1,,,,,34,5843,44,8371,111,110930,111,110930,8,809,45,8437,2025-03-22T06:21:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,57,270,45,104,142,176,3,1,,,,,60,9076,73,10675,109,110208,109,110208,20,2076,74,10741,2025-03-22T06:23:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,54,108,45,104,118,175,4,1,,,,,30,3407,31,2630,118,111268,118,111268,15,1348,31,2630,2025-03-22T06:25:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,6,276,45,107,132,184,3,2,,,,,4187,1895556,3742,1522840,102,110462,102,110462,4822,1995273,4478,1571416,2025-03-22T06:27:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,34,400,45,107,109,184,3,2,,,,,5027,4571198,3464,4197565,107,110413,107,110413,7465,4801078,6151,4374983,2025-03-22T06:29:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,6,216,45,107,125,183,3,2,,,,,4941,4201795,3506,3768961,114,111086,114,111086,7125,4414410,5898,3926833,2025-03-22T06:31:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,6,216,48,120,143,187,5,2,,,,,15,1809,18,1502,110,110878,110,110878,8,854,18,1502,2025-03-22T06:33:07+00:00
3,23.3,100,0.9,0.2,64.2,66.6,,13,654,48,117,129,185,3,2,,,,,138,45015,148,30561,179,116931,179,116931,126,44666,151,30759,2025-03-22T06:35:07+00:00
3,23.3,100,0.9,0.2,64.2,66.6,,60,432,45,107,170,158,5,2,,,,,328,361016,222,338081,155,114689,155,114689,520,378280,421,351215,2025-03-22T06:37:07+00:00
3,23.3,100,0.9,0.2,64.2,66.6,,62,540,45,107,113,158,3,2,,,,,52,15979,53,14176,145,114919,145,114919,40,14509,55,14308,2025-03-22T06:39:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,9,378,45,104,149,134,5,1,,,,,19,2060,23,2177,107,110722,107,110722,12,1161,23,2177,2025-03-22T06:41:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,88,0,46,104,136,138,3,1,,,,,5,500,13,1085,117,111242,117,111242,5,570,13,1085,2025-03-22T06:43:07+00:00
7,23.1,100,0.9,0.2,64.2,66.6,,8,324,45,106,123,144,3,1,,,,,679,243998,704,108913,395,297281,395,297281,673,252171,704,108837,2025-03-22T06:45:07+00:00
2,23.5,100,0.9,0.2,64.2,66.6,,10,432,45,107,135,146,3,2,,,,,44,7737,61,9700,101,110410,101,110410,22,3321,62,9766,2025-03-22T06:47:07+00:00
3,23.5,100,0.9,0.2,64.2,66.6,,11,486,45,107,112,144,3,2,,,,,30,5421,37,7418,107,110722,107,110722,8,809,38,7484,2025-03-22T06:49:07+00:00
2,23.6,100,0.9,0.2,64.2,66.6,,16,1716,45,107,138,144,3,2,,,,,17,1896,22,1911,128,111814,128,111814,10,969,22,1911,2025-03-22T06:51:07+00:00
6,23.6,100,0.9,0.2,64.2,66.6,,59,378,45,107,144,145,4,2,,,,,27,3973,39,3487,92,11480,92,11480,20,3186,39,3487,2025-03-22T06:53:06+00:00
2,23.6,100,0.9,0.2,64.2,66.6,,59,378,45,107,126,144,3,2,,,,,17,1999,22,1940,118,111268,118,111268,9,923,22,1940,2025-03-22T06:55:07+00:00
2,23.6,100,0.9,0.3,64.2,66.6,,11,486,45,107,140,143,3,2,,,,,24,2718,27,3149,116,111190,116,111190,16,1801,27,3149,2025-03-22T06:57:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,6,216,45,104,106,145,3,1,,,,,27,3114,30,2452,103,110478,103,110478,13,1162,30,2452,2025-03-22T06:59:06+00:00
1,23.3,100,1,0.2,64.2,66.6,,11,486,45,107,146,161,4,2,,,,,325,153709,377,63365,145,117816,145,117816,341,158288,379,63497,2025-03-22T07:01:07+00:00
4,23.3,100,1,0.2,64.2,66.6,,6,216,45,107,156,149,4,2,,,,,34,8500,38,7390,128,114365,128,114365,27,7811,38,7390,2025-03-22T07:03:07+00:00
1,23.3,100,1,0.3,64.2,66.6,,11,486,45,107,126,141,3,2,,,,,71,24119,67,22134,140,117697,140,117697,64,23865,68,22200,2025-03-22T07:05:07+00:00
1,23.3,100,1,0.4,64.2,66.6,,5,162,45,107,131,145,4,2,,,,,401,93218,413,68249,141,117775,141,117775,390,96965,414,68315,2025-03-22T07:07:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,57,270,45,104,107,145,3,1,,,,,43,6853,51,8550,92,11480,92,11480,14,1258,52,8616,2025-03-22T07:09:06+00:00
0,23,100,0.8,0.2,64.2,66.6,,54,108,45,104,125,144,4,1,,,,,39,3479,44,52078,113,111034,113,111034,28,2160,61,53200,2025-03-22T07:11:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,7,270,45,104,139,141,3,1,,,,,19,3634,34,4007,112,110982,112,110982,19,3900,34,4007,2025-03-22T07:13:07+00:00
7,23.1,100,0.8,0.2,64.2,66.6,,10,432,45,106,128,145,4,1,,,,,756,398750,787,102321,1213,2118905,1213,2118905,755,408331,787,102321,2025-03-22T07:15:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,5,162,45,104,137,158,3,1,,,,,16,1916,19,1807,113,112604,113,112604,9,975,19,1807,2025-03-22T07:17:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,7,270,45,104,109,155,4,1,,,,,16,2612,29,2758,126,111710,126,111710,16,2836,29,2758,2025-03-22T07:19:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,7,270,45,104,135,156,3,1,,,,,28,3218,31,2549,108,110774,108,110774,13,1176,31,2549,2025-03-22T07:21:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,6,216,45,104,141,156,3,1,,,,,16,1861,19,1603,124,111570,124,111570,9,920,19,1603,2025-03-22T07:23:06+00:00
1,23,100,0.8,0.2,64.2,66.6,,6,216,48,108,120,154,4,1,,,,,17,1999,20,1702,116,111332,116,111332,9,923,20,1702,2025-03-22T07:25:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,95,313,45,107,133,174,4,2,,,,,4015,1852504,3566,1483034,166,116730,166,116730,4664,1950845,4296,1531214,2025-03-22T07:27:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,66,17518,45,107,118,168,4,2,,,,,5450,4770461,3768,4407893,142,114012,142,114012,7930,5009035,6597,4594607,2025-03-22T07:29:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,12,659,45,107,141,167,5,2,,,,,5530,4974194,3834,4468450,139,114150,139,114150,8082,5186353,6667,4655428,2025-03-22T07:31:07+00:00
3,23.4,100,0.9,0.2,64.2,66.6,,8,324,45,107,142,168,3,2,,,,,26,2990,31,6454,90,11376,90,11376,9,920,32,6520,2025-03-22T07:33:06+00:00
4,23.3,100,0.9,0.2,64.2,66.6,,368,88925,45,107,127,165,3,2,,,,,36,14108,36,12992,174,119736,174,119736,35,14279,38,13124,2025-03-22T07:35:07+00:00
4,23.3,100,0.9,0.2,64.2,66.6,,12,540,45,107,144,163,4,2,,,,,662,841864,387,788347,183,121386,183,121386,1123,880134,882,821017,2025-03-22T07:37:07+00:00
3,23.3,100,0.9,0.2,64.2,66.6,,54,594,45,107,112,163,3,2,,,,,546,791288,326,702805,137,30622,137,30622,1008,829424,773,732307,2025-03-22T07:39:06+00:00
2,23,100,0.8,0.2,64.2,66.6,,101,594,45,104,142,157,5,1,,,,,14,1650,16,1411,111,110930,111,110930,11,1381,16,1411,2025-03-22T07:41:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,7,270,45,104,143,154,3,1,,,,,17,1925,20,1669,101,110410,101,110410,10,998,20,1669,2025-03-22T07:43:07+00:00
4,23.1,100,0.9,0.2,64.2,66.6,,8,2880,45,107,123,163,3,2,,,,,133,57461,140,15639,126,114727,126,114727,123,57571,140,15639,2025-03-22T07:45:07+00:00
5,23.5,100,0.9,0.2,64.2,66.6,,5,162,45,107,132,164,3,2,,,,,27,3948,39,3483,102,110153,102,110153,20,3161,39,3483,2025-03-22T07:47:06+00:00
4,23.5,100,0.9,0.2,64.2,66.6,,9,378,45,107,110,162,3,2,,,,,12,1270,15,1307,124,111606,124,111606,7,743,15,1307,2025-03-22T07:49:07+00:00
2,23.5,100,0.9,0.2,64.2,66.6,,8,324,45,107,131,160,3,2,,,,,16,1816,19,1607,92,11480,92,11480,9,875,19,1607,2025-03-22T07:51:06+00:00
3,23.5,100,0.9,0.2,64.2,66.6,,15,702,45,107,149,161,3,2,,,,,35,6270,45,8351,92,11480,92,11480,13,1728,46,8417,2025-03-22T07:53:06+00:00
2,23.5,100,0.9,0.2,64.2,66.6,,8,324,45,107,125,160,4,2,,,,,25,4773,32,7050,113,111034,113,111034,7,791,33,7116,2025-03-22T07:55:07+00:00
2,23.5,100,0.9,0.3,64.2,66.6,,14,648,45,107,140,162,3,2,,,,,16,1836,20,1718,111,110621,111,110621,9,895,20,1718,2025-03-22T07:57:06+00:00
0,23,100,0.8,0.2,64.2,66.6,,10,432,45,104,110,151,3,1,,,,,17,1862,23,1870,129,111866,129,111866,10,935,23,1870,2025-03-22T07:59:07+00:00
55,28.4,100,1.9,0.2,64.2,66.6,,58,324,45,107,138,171,4,2,,,,,17,1868,20,1726,109,110826,109,110826,10,941,20,1726,2025-03-22T08:01:07+00:00
3,29.3,100,1.9,0.2,64.2,66.6,,65,702,45,107,156,172,3,2,,,,,16,1861,19,1603,121,111450,121,111450,9,920,19,1603,2025-03-22T08:03:07+00:00
5,31.8,100,2.1,0.2,64.2,66.6,,16,832,45,110,133,172,3,2,,,,,2101,747117,2144,386350,268,347480,268,347480,2140,777616,2144,386350,2025-03-22T08:05:07+00:00
3,30.3,100,1.9,0.2,64.2,66.6,,14,648,45,108,139,160,3,2,,,,,23,2648,27,2299,100,110322,100,110322,12,1105,27,2299,2025-03-22T08:07:06+00:00
3,29.8,100,1.9,0.2,64.2,66.6,,46,1672,42,104,114,155,2,2,,,,,10,1068,16,1449,107,110722,107,110722,7,743,16,1449,2025-03-22T08:09:07+00:00
5,29.6,100,2,0.2,64.2,66.6,,8,324,42,104,141,157,6,2,,,,,27,3928,35,3227,112,110982,112,110982,20,3141,35,3227,2025-03-22T08:11:07+00:00
4,29.6,100,2,0.2,64.2,66.6,,13,594,42,104,148,157,3,2,,,,,16,1861,19,1603,115,111138,115,111138,9,920,19,1603,2025-03-22T08:13:07+00:00
3,30,100,2,0.2,64.2,66.6,,62,540,43,104,129,151,3,2,,,,,23,2747,28,2486,112,110956,112,110956,11,1055,28,2486,2025-03-22T08:15:07+00:00
3,30.1,100,2,0.2,64.2,66.6,,65,702,43,104,142,139,5,2,,,,,28,5141,36,7398,130,113488,130,113488,6,501,37,7464,2025-03-22T08:17:07+00:00
4,30,100,2,0.2,64.2,66.6,,8,324,42,104,111,139,3,2,,,,,29,5173,34,7167,100,110358,100,110358,7,547,35,7233,2025-03-22T08:19:06+00:00
4,30,100,2,0.2,64.2,66.6,,52,486,42,104,139,136,3,2,,,,,17,3805,23,6316,114,111086,114,111086,2,176,24,6382,2025-03-22T08:21:07+00:00
3,29.9,100,2,0.2,64.2,66.6,,9,378,42,104,145,136,3,2,,,,,12,1413,14,1187,90,11376,90,11376,5,416,14,1187,2025-03-22T08:23:06+00:00
3,29.9,100,2.1,0.2,64.2,66.6,,5,162,42,104,118,136,3,2,,,,,53,4609,123,266092,130,111892,130,111892,38,2872,215,272164,2025-03-22T08:25:07+00:00
5,30.5,100,2.1,0.2,64.2,66.6,,9,438,42,107,136,148,5,3,,,,,4053,2428177,3393,2087936,90,11376,90,11376,5097,2553454,4502,2161130,2025-03-22T08:27:06+00:00
6,30.6,100,2.2,0.2,64.2,66.6,,117687,50826,42,107,113,149,3,3,,,,,5778,4754168,4224,4298016,107,110722,107,110722,8184,4993153,6892,4474164,2025-03-22T08:29:07+00:00
8,30.6,100,2.2,0.2,64.2,66.6,,8,324,45,111,131,149,3,3,,,,,16,1950,14,1108,142,195323,142,195323,9,1009,14,1108,2025-03-22T08:31:06+00:00
6,30.6,100,2.2,0.2,64.2,66.6,,10,432,42,107,146,148,4,3,,,,,5,500,8,808,128,111814,128,111814,5,570,8,808,2025-03-22T08:33:07+00:00
7,30.5,100,2.2,0.2,64.2,66.6,,15,702,42,107,131,146,3,3,,,,,1336,1793240,720,1727182,156,115535,156,115535,2358,1877907,1833,1800640,2025-03-22T08:35:07+00:00
3,23.2,100,0.9,0.2,64.2,66.6,,64,648,42,103,142,169,4,2,,,,,24,2809,24,1855,131,113054,131,113054,10,815,24,1855,2025-03-22T08:37:07+00:00
3,23.2,100,0.9,0.2,64.2,66.6,,58,324,42,103,109,168,3,2,,,,,104,170251,101,98840,146,138017,146,138017,195,177010,159,102668,2025-03-22T08:39:06+00:00
1,23,100,0.8,0.2,64.2,66.6,,9,378,42,100,137,157,4,1,,,,,28,5114,33,7051,117,111242,117,111242,6,474,34,7117,2025-03-22T08:41:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,46,324,42,100,142,159,3,1,,,,,17,3798,22,6199,118,111294,118,111294,2,169,23,6265,2025-03-22T08:43:07+00:00
4,23.1,100,0.9,0.2,64.2,66.6,,5,205,42,103,118,162,3,2,,,,,40,11344,47,8438,107,111206,107,111206,15,6259,48,8504,2025-03-22T08:45:07+00:00
2,23.4,100,0.9,0.2,64.2,66.6,,12,540,42,103,135,165,3,2,,,,,8,889,12,1105,109,110826,109,110826,4,301,12,1105,2025-03-22T08:47:07+00:00
2,23.4,100,0.9,0.2,64.2,66.6,,11,486,42,103,113,162,4,2,,,,,20,2251,21,1720,119,111346,119,111346,9,666,21,1720,2025-03-22T08:49:07+00:00
4,23.7,100,0.9,0.2,64.2,66.6,,101,361,42,106,156,175,3,3,,,,,1306,866145,1444,295037,1891,4249245,1891,4249245,1539,899807,1506,299129,2025-03-22T08:51:07+00:00
4,23.8,100,0.9,0.2,64.2,66.6,,57,443,42,106,169,173,3,3,,,,,1428,780282,1444,227904,2132,3060327,2132,3060327,1504,804587,1471,229686,2025-03-22T08:53:06+00:00
4,23.8,100,0.9,0.2,64.2,66.6,,10,432,42,106,129,170,4,3,,,,,20,2317,21,1695,135,112152,135,112152,8,692,21,1695,2025-03-22T08:55:07+00:00
4,23.8,100,0.9,0.3,64.2,66.6,,11,486,42,106,137,175,3,3,,,,,19,2225,22,1777,118,111294,118,111294,8,626,22,1777,2025-03-22T08:57:07+00:00
2,23.3,100,0.8,0.2,64.2,66.6,,9,3674,42,103,116,167,4,2,,,,,771,422989,821,194206,1212,1991442,1212,1991442,827,433899,864,197044,2025-03-22T08:59:07+00:00
2,23.3,100,0.8,0.2,64.2,66.6,,10,432,42,103,143,166,4,2,,,,,73,27397,76,16077,194,212031,194,212031,53,23519,79,16275,2025-03-22T09:01:07+00:00
2,23.3,100,0.8,0.2,64.2,66.6,,8,361,42,103,145,169,3,2,,,,,647,396995,663,174902,1194,2082772,1194,2082772,714,409772,702,177476,2025-03-22T09:03:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,3,54,42,100,120,160,3,1,,,,,14,1640,14,1114,123,111528,123,111528,6,522,14,1114,2025-03-22T09:05:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,7,270,42,100,129,161,3,1,,,,,18,2113,19,1512,105,110072,105,110072,8,626,19,1512,2025-03-22T09:07:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,9,378,42,100,107,158,3,1,,,,,13,1439,14,1132,116,113232,116,113232,6,456,14,1132,2025-03-22T09:09:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,58,384,42,100,129,161,4,1,,,,,10,1146,10,833,153,116364,153,116364,4,342,11,918,2025-03-22T09:11:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,55,162,42,100,139,159,3,1,,,,,13,1502,14,1134,157,116572,157,116572,6,519,14,1134,2025-03-22T09:13:07+00:00
3,23.1,100,0.8,0.2,64.2,66.6,,48,1037,42,103,127,165,3,2,,,,,141,62545,145,18285,156,132951,156,132951,131,62723,145,18285,2025-03-22T09:15:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,7,286,42,100,136,172,3,1,,,,,13,1477,15,1249,111,110930,111,110930,6,494,15,1249,2025-03-22T09:17:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,7,270,42,100,109,168,5,1,,,,,24,2755,25,1983,112,112552,112,112552,10,761,25,1983,2025-03-22T09:19:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,9,378,42,100,136,169,3,1,,,,,13,1457,13,1019,101,110410,101,110410,6,474,13,1019,2025-03-22T09:21:07+00:00
1,23,100,0.8,0.2,64.2,66.6,,6,216,42,100,142,167,3,1,,,,,7,754,8,668,110,110878,110,110878,4,387,8,668,2025-03-22T09:23:07+00:00
0,23,100,0.8,0.2,64.2,66.6,,6,276,42,100,124,164,4,1,,,,,42,6004,51,55498,108,110748,108,110748,19,1411,69,56686,2025-03-22T09:25:07+00:00
1,23.3,100,0.9,0.2,64.2,66.6,,43,222,42,103,134,177,3,2,,,,,3575,1754829,3131,1433203,182,117562,182,117562,4205,1842879,3858,1481229,2025-03-22T09:27:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,7,17032,42,103,109,178,4,2,,,,,4563,3908907,3260,3540923,142,113718,142,113718,6557,4103814,5467,3686645,2025-03-22T09:29:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,60,508,42,103,139,182,3,2,,,,,5233,4665532,3574,4281704,129,113336,129,113336,7704,4900474,6326,4463276,2025-03-22T09:31:07+00:00
2,23.3,100,0.9,0.2,64.2,66.6,,57,270,42,103,140,180,3,2,,,,,12,1450,13,1033,109,110790,109,110790,5,453,13,1033,2025-03-22T09:33:06+00:00
4,23.3,100,0.9,0.2,64.2,66.6,,14,648,42,103,130,177,3,2,,,,,13,1588,13,1013,113,111432,113,111432,5,456,13,1013,2025-03-22T09:35:07+00:00
3,23.2,100,0.9,0.2,64.2,66.6,,71,367,42,103,132,163,3,2,,,,,1281,1630027,717,1563120,201,220595,201,220595,2212,1708704,1721,1629384,2025-03-22T09:37:07+00:00
4,23.2,100,0.9,0.2,64.2,66.6,,6,3609,42,103,106,166,3,2,,,,,31,4203,29,3096,135,113262,135,113262,19,2688,29,3096,2025-03-22T09:39:07+00:00
