cpu_pct_used,mem_pct_used,swap_pct_used,transient_pct_used,saswork_pct_used,workspace_pct_used,xythosfs_pct_used,TotalRecvQ_bytes,TotalSendQ_bytes,usockets_servers,usockets_connections,tcp_active_connections,tcp_inactive_connections,active_https_conn,inactive_https_conn,eth0_rx_packets,eth0_rx_bytes,eth0_tx_packets,eth0_tx_bytes,eth1_rx_packets,eth1_rx_bytes,eth1_tx_packets,eth1_tx_bytes,lo_rx_packets,lo_rx_bytes,lo_tx_packets,lo_tx_bytes,high_usage,date
3,23.5,99.7,0.9,0.2,66.6,58.5,5,162,45,107,129,141,3,2,1384,1933831,792,1540992,2429,2021430,1792,1606992,172,117591,172,117591,,2025-03-23T20:37:07+00:00
3,23.5,99.7,0.9,0.2,66.6,58.5,7,270,45,107,108,142,3,2,670,689174,457,674700,1027,722072,859,701232,203,144064,203,144064,,2025-03-23T20:39:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,8,324,45,104,135,136,5,1,141,18844,145,34426,132,19477,155,35086,117,111242,117,111242,,2025-03-23T20:41:07+00:00
2,23.3,99.7,0.8,0.2,66.6,58.5,7,270,45,104,140,135,3,1,145,18836,157,75417,131,19336,190,77595,116,111190,116,111190,,2025-03-23T20:43:07+00:00
4,23.4,99.7,0.9,0.2,66.6,58.5,56,261,45,107,123,145,3,2,171,30315,188,46931,153,29859,195,47393,175,143794,175,143794,,2025-03-23T20:45:07+00:00
2,23.7,99.7,0.9,0.2,66.6,58.5,44,216,45,107,135,148,3,2,140,24132,151,42012,138,25916,161,42672,108,112283,108,112283,,2025-03-23T20:47:07+00:00
2,23.7,99.7,0.9,0.2,66.6,58.5,34,324,45,107,110,144,4,2,155,21700,174,42929,127,18173,184,43589,106,110670,106,110670,,2025-03-23T20:49:07+00:00
2,23.7,99.7,0.9,0.2,66.6,58.5,9,378,45,107,132,142,3,2,161,23089,179,41838,137,20135,190,42564,117,111242,117,111242,,2025-03-23T20:51:07+00:00
2,23.7,99.7,0.9,0.2,66.6,58.5,10,432,45,107,146,142,3,2,152,21459,171,36421,143,22246,180,37015,115,111138,115,111138,,2025-03-23T20:53:07+00:00
2,23.7,99.7,0.9,0.2,66.6,58.5,10,432,45,107,125,141,3,2,142,18907,156,35034,132,19405,163,35496,111,110904,111,110904,,2025-03-23T20:55:07+00:00
2,23.7,99.7,0.9,0.3,66.6,58.5,52,648,45,107,139,142,3,2,134,17324,139,33422,125,17859,149,34082,103,110514,103,110514,,2025-03-23T20:57:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,4,108,45,104,103,135,3,1,156,21284,182,37423,147,22127,188,37819,109,110826,109,110826,,2025-03-23T20:59:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,4,108,45,104,131,143,4,1,163,26701,180,40504,154,27620,188,41032,111,110930,111,110930,,2025-03-23T21:01:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,54,108,45,104,148,142,3,1,140,18521,155,35004,135,19840,163,35532,133,112074,133,112074,,2025-03-23T21:03:07+00:00
2,23.3,99.7,0.8,0.2,66.6,58.5,8,384,45,104,124,135,4,1,180,22136,193,85704,163,22001,219,87420,116,111164,116,111164,,2025-03-23T21:05:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,5,162,45,104,133,137,3,1,142,18796,153,34746,133,19443,163,35406,114,111086,114,111086,,2025-03-23T21:07:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,7,270,45,104,107,137,3,1,140,17991,152,34925,129,18327,159,35387,107,110722,107,110722,,2025-03-23T21:09:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,5,162,45,104,125,137,4,1,155,21004,176,36905,146,21833,184,37433,115,111138,115,111138,,2025-03-23T21:11:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,9,378,45,104,147,136,4,1,163,24690,181,48197,137,21445,192,48935,117,111242,117,111242,,2025-03-23T21:13:07+00:00
3,23.4,99.7,0.8,0.2,66.6,58.5,4,108,45,107,117,138,2,2,221,49559,252,51800,195,47079,261,52394,219,312328,219,312328,,2025-03-23T21:15:07+00:00
2,23.3,99.7,0.8,0.2,66.6,58.5,19,54,45,104,136,158,3,1,157,21860,166,36536,137,19114,173,36998,119,111346,119,111346,,2025-03-23T21:17:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,44,216,48,108,107,156,4,1,151,25432,163,42929,142,26205,173,43589,103,110514,103,110514,,2025-03-23T21:19:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,9,378,45,104,141,152,4,1,153,25327,166,43114,139,25197,176,43774,111,110930,111,110930,,2025-03-23T21:21:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,147,378,45,104,143,156,3,1,157,21381,180,37288,148,22238,189,37882,119,111346,119,111346,,2025-03-23T21:23:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,5,162,45,104,121,152,3,1,151,25093,155,42142,141,25717,165,42802,117,111216,117,111216,,2025-03-23T21:25:07+00:00
2,23.5,99.7,0.9,0.2,66.6,58.5,6,276,45,107,134,164,3,2,3806,1710766,3425,1458868,4391,1801913,4145,1506388,112,110982,112,110982,,2025-03-23T21:27:07+00:00
2,23.6,99.7,0.9,0.2,66.6,58.5,190,3275,45,107,108,166,3,2,4864,4524680,3305,4205434,7264,4751053,5967,4381186,114,111086,114,111086,,2025-03-23T21:29:07+00:00
2,23.6,99.7,0.9,0.2,66.6,58.5,7,270,45,107,136,164,5,2,5172,5234695,3509,4895167,8046,5496040,6600,5099189,103,110514,103,110514,,2025-03-23T21:31:07+00:00
2,23.6,99.7,0.9,0.2,66.6,58.5,4,108,45,107,141,165,4,2,156,21914,172,40663,132,18890,183,41389,112,110982,112,110982,,2025-03-23T21:33:07+00:00
3,23.6,99.7,0.9,0.2,66.6,58.5,6,216,45,107,120,162,3,2,1011,1233003,670,1213467,1704,1289974,1378,1260195,155,225124,155,225124,,2025-03-23T21:35:07+00:00
3,23.5,99.7,0.9,0.2,66.6,58.5,9,378,45,107,134,163,3,2,601,657700,402,655086,957,685986,805,681684,122,111840,122,111840,,2025-03-23T21:37:07+00:00
3,23.5,99.7,0.9,0.2,66.6,58.5,426,2364,45,107,110,164,3,2,149,19674,175,36817,140,20419,185,37477,126,112794,126,112794,,2025-03-23T21:39:07+00:00
0,23.3,99.7,0.8,0.2,66.6,58.5,57,270,45,104,139,156,5,1,156,25632,168,43334,143,25775,178,43994,111,110930,111,110930,,2025-03-23T21:41:07+00:00
1,23.3,99.7,0.8,0.2,66.6,58.5,7,270,45,104,139,155,3,1,145,19521,161,35774,136,20210,171,36434,104,110566,104,110566,,2025-03-23T21:43:07+00:00
5,23.4,99.7,0.9,0.2,66.3,58.5,607,162,48,111,120,163,3,2,225,55007,259,50124,214,56450,269,50784,202,208545,202,208545,,2025-03-23T21:45:07+00:00
2,23.6,99.7,0.9,0.2,66.3,58.5,5,162,45,107,132,164,5,2,162,22016,189,38230,153,22943,199,38890,122,111502,122,111502,,2025-03-23T21:47:07+00:00
2,23.7,99.7,0.9,0.2,66.3,58.5,9,378,45,107,109,162,2,2,150,24794,167,43155,141,25553,177,43815,121,111450,121,111450,,2025-03-23T21:49:07+00:00
2,23.7,99.7,0.9,0.2,66.3,58.5,7,270,45,107,129,161,3,2,159,26424,180,44644,150,27309,188,45172,112,110982,112,110982,,2025-03-23T21:51:07+00:00
2,23.7,99.7,0.9,0.2,66.3,58.5,10,432,45,107,146,161,3,2,151,20317,170,36500,142,21090,180,37160,120,111398,120,111398,,2025-03-23T21:53:07+00:00
2,23.7,99.7,0.9,0.2,66.3,58.5,61,486,45,107,125,163,3,2,162,21325,183,37562,145,20938,192,38156,111,110904,111,110904,,2025-03-23T21:55:07+00:00
3,23.7,99.7,0.9,0.3,66.3,58.5,5,162,45,107,129,163,3,2,156,20099,169,36247,140,19777,179,36907,90,11376,90,11376,,2025-03-23T21:57:06+00:00
1,23.2,99.7,0.8,0.2,66.3,58.5,5,162,45,104,105,155,3,1,157,20536,177,36805,144,20693,187,37465,119,111346,119,111346,,2025-03-23T21:59:07+00:00
2,23.4,99.7,0.8,0.2,66.3,58.5,10,3885,45,107,148,158,4,2,820,588841,968,171173,968,608639,1003,173483,1056,1786192,1056,1786192,,2025-03-23T22:01:07+00:00
1,23.2,99.6,0.8,0.2,66.3,58.5,8,378,45,104,157,161,5,1,190,29058,223,46405,166,26510,234,47131,122,111502,122,111502,,2025-03-23T22:03:07+00:00
0,23.2,99.6,0.8,0.2,66.3,58.5,4,108,45,104,120,156,4,1,164,22948,182,41650,135,19187,193,42376,119,111320,119,111320,,2025-03-23T22:05:07+00:00
0,23.2,99.6,0.8,0.2,66.3,58.5,7,270,45,104,132,155,3,1,170,28444,200,46184,161,29483,210,46844,119,111346,119,111346,,2025-03-23T22:07:07+00:00
0,23.2,99.6,0.8,0.2,66.3,58.5,4,108,45,104,102,155,3,1,142,18248,159,35202,133,18895,168,35796,112,110982,112,110982,,2025-03-23T22:09:07+00:00
1,23.2,99.6,0.8,0.2,66.3,58.5,59,378,45,104,129,157,4,1,149,19684,172,36461,140,20429,182,37121,109,110826,109,110826,,2025-03-23T22:11:07+00:00
0,23.2,99.6,0.8,0.2,66.3,58.5,4,108,45,104,140,152,3,1,152,20369,171,36502,143,21156,181,37162,118,111294,118,111294,,2025-03-23T22:13:07+00:00
0,23.2,99.6,0.8,0.2,66.3,58.5,6,216,45,104,119,150,3,1,163,21293,184,37892,146,20920,194,38552,109,110290,109,110290,,2025-03-23T22:15:07+00:00
0,23.2,99.6,0.8,0.2,66.3,58.5,6,216,45,104,128,130,3,1,155,25538,167,43209,146,26367,177,43869,133,114154,133,114154,,2025-03-23T22:17:07+00:00
1,23.2,99.6,0.8,0.2,66.3,58.5,5,162,45,104,108,128,4,1,161,21848,191,38225,152,22761,201,38885,105,110618,105,110618,,2025-03-23T22:19:07+00:00
0,23.2,99.6,0.8,0.2,66.3,58.5,8,324,45,104,138,127,4,1,142,18264,156,34952,133,18911,166,35612,116,111190,116,111190,,2025-03-23T22:21:07+00:00
1,23.2,99.6,0.8,0.2,66.3,58.5,7,270,45,104,139,128,3,1,149,19729,168,36140,140,20474,178,36800,111,110930,111,110930,,2025-03-23T22:23:07+00:00
1,23.2,99.6,0.8,0.2,66.3,58.5,9,378,45,104,124,126,3,1,154,20559,177,36931,144,21225,187,37591,130,111892,130,111892,,2025-03-23T22:25:07+00:00
2,23.5,99.6,0.9,0.2,66.3,58.5,59,438,45,107,134,143,3,2,4423,1911271,3976,1549650,5022,2008689,4716,1598490,105,110618,105,110618,,2025-03-23T22:27:07+00:00
2,23.5,99.6,0.9,0.2,66.3,58.5,11,546,45,107,110,138,3,2,5033,4279559,3610,3928985,7159,4488887,6047,4089767,119,114408,119,114408,,2025-03-23T22:29:07+00:00
2,23.5,99.6,0.9,0.2,66.3,58.5,7,330,45,107,128,139,3,2,5388,4990547,3551,4641622,7926,5232473,6543,4839094,140,115688,140,115688,,2025-03-23T22:31:07+00:00
3,23.6,99.6,0.9,0.2,66.3,58.5,12,540,45,107,148,141,3,2,142,18309,155,34935,133,18956,165,35595,155,116468,155,116468,,2025-03-23T22:33:07+00:00
3,23.5,99.6,0.9,0.2,66.3,58.5,9,378,45,107,126,138,3,2,1657,2131102,1039,1891742,2836,2232052,2175,1966718,177,118965,177,118965,,2025-03-23T22:35:07+00:00
3,23.5,99.6,0.9,0.2,66.3,58.5,14,648,48,111,139,139,3,2,1186,1333864,752,1293220,1903,1397479,1554,1346152,154,135341,154,135341,,2025-03-23T22:37:07+00:00
4,23.5,99.6,0.9,0.2,66.3,58.5,9,378,45,107,116,140,9,2,597,843956,456,587430,1051,881095,790,609474,151,134616,151,134616,,2025-03-23T22:39:07+00:00
2,23.2,99.6,0.8,0.2,66.3,58.5,615,2166,45,104,142,130,5,1,157,20580,171,36630,147,21349,181,37290,102,110462,102,110462,,2025-03-23T22:41:07+00:00
1,23.3,99.6,0.8,0.2,66.3,58.5,51,432,45,104,145,134,3,1,161,21893,190,38209,152,22806,200,38869,113,111034,113,111034,,2025-03-23T22:43:07+00:00
4,23.3,99.6,0.9,0.2,66.3,58.5,12,540,51,114,133,137,3,1,477,164612,499,86936,465,169495,509,87596,209,207980,209,207980,,2025-03-23T22:45:07+00:00
3,23.7,99.6,0.9,0.2,66.3,58.5,62,540,45,107,138,145,3,2,150,19756,170,36321,141,20515,180,36981,107,110722,107,110722,,2025-03-23T22:47:07+00:00
2,23.7,99.6,0.9,0.2,66.3,58.5,10,432,45,107,109,141,3,2,144,18170,151,34121,128,17680,161,34781,90,11376,90,11376,,2025-03-23T22:49:06+00:00
2,23.8,99.6,0.9,0.2,66.3,58.5,11,486,45,107,134,138,3,2,152,19848,162,35723,136,19470,172,36383,108,110738,108,110738,,2025-03-23T22:51:06+00:00
2,23.8,99.6,0.9,0.2,66.3,58.5,10,432,45,107,146,138,3,2,147,20438,160,39533,119,16810,171,40259,92,109906,92,109906,,2025-03-23T22:53:06+00:00
2,23.8,99.6,0.9,0.2,66.3,58.5,8,324,48,111,126,136,3,2,150,21211,164,40074,126,18325,175,40800,119,111346,119,111346,,2025-03-23T22:55:07+00:00
3,23.8,99.6,0.9,0.3,66.3,58.4,11,501,45,107,137,139,3,3,187,51134,204,54339,165,47919,220,55431,110,110878,110,110878,,2025-03-23T22:57:07+00:00
1,23.2,99.6,0.8,0.2,66.3,58.4,11,486,42,100,111,135,3,1,153,25236,163,42582,140,25337,173,43242,119,111346,119,111346,,2025-03-23T22:59:07+00:00
0,23.3,99.6,0.8,0.2,66.3,58.4,4,108,42,100,133,133,4,1,144,18350,146,33757,128,17860,154,34285,115,111138,115,111138,,2025-03-23T23:01:07+00:00
1,23.3,99.6,0.8,0.2,66.3,58.4,59,378,42,100,144,138,3,1,153,25361,168,43084,144,26162,178,43744,116,111190,116,111190,,2025-03-23T23:03:07+00:00
0,23.3,99.6,0.8,0.2,66.3,58.4,6,216,42,100,121,134,3,1,139,18551,154,34638,129,19007,162,35166,123,111528,123,111528,,2025-03-23T23:05:07+00:00
0,23.3,99.6,0.8,0.2,66.3,58.4,7,270,42,100,131,135,3,1,131,17200,141,33604,126,18393,151,34264,111,110930,111,110930,,2025-03-23T23:07:07+00:00
0,23.3,99.6,0.8,0.2,66.3,58.4,1189,2148,42,100,106,135,4,1,136,17225,141,33305,123,17088,151,33965,112,110982,112,110982,,2025-03-23T23:09:07+00:00
1,23.3,99.6,0.8,0.2,66.3,58.4,5,162,42,100,124,133,4,1,147,24713,162,42570,136,25147,172,43230,117,111242,117,111242,,2025-03-23T23:11:07+00:00
1,23.3,99.6,0.8,0.2,66.3,58.4,94,324,42,100,143,134,3,1,117,14992,121,31741,115,16454,131,32401,118,111294,118,111294,,2025-03-23T23:13:07+00:00
1,23.3,99.6,0.8,0.2,66.3,58.4,12,540,42,100,127,129,3,1,143,18545,158,34930,133,19057,167,35524,114,111060,114,111060,,2025-03-23T23:15:07+00:00
0,23.3,99.6,0.8,0.2,66.3,58.4,56,216,42,100,130,131,3,1,166,24255,177,47388,139,20990,189,48180,115,112708,115,112708,,2025-03-23T23:17:07+00:00
2,23.3,99.6,0.8,0.2,66.3,58.4,7,270,42,100,109,130,4,1,153,21541,167,39961,129,18475,178,40687,112,110982,112,110982,,2025-03-23T23:19:07+00:00
2,23.3,99.6,0.8,0.2,66.3,58.4,6,216,42,100,135,128,3,1,152,19848,165,35461,136,19470,175,36121,116,111190,116,111190,,2025-03-23T23:21:07+00:00
1,23.3,99.6,0.8,0.2,66.3,58.4,4,108,42,100,135,128,3,1,136,17825,146,33860,127,18388,156,34520,116,111190,116,111190,,2025-03-23T23:23:07+00:00
0,23.3,99.6,0.8,0.2,66.3,58.4,6,216,42,100,120,124,3,1,129,16491,133,32688,119,16807,143,33348,113,111008,113,111008,,2025-03-23T23:25:07+00:00
2,23.5,99.6,0.9,0.2,66.3,58.4,7,330,42,103,136,133,3,2,4167,1788017,3780,1422308,4751,1884183,4444,1466192,119,111346,119,111346,,2025-03-23T23:27:07+00:00
2,23.6,99.6,0.9,0.2,66.3,58.4,9,514,42,103,112,136,3,2,5061,4312417,3634,3937856,7295,4529844,6099,4100546,122,111502,122,111502,,2025-03-23T23:29:07+00:00
2,23.5,99.6,0.9,0.2,66.3,58.4,44,276,42,103,126,136,3,2,4531,3822638,3378,3492487,6507,4015741,5498,3632407,117,111242,117,111242,,2025-03-23T23:31:07+00:00
2,23.6,99.6,0.9,0.2,66.3,58.4,16,756,42,103,155,136,5,2,129,16405,133,32655,120,16870,143,33315,112,110982,112,110982,,2025-03-23T23:33:07+00:00
3,23.6,99.6,0.9,0.2,66.3,58.4,6,216,42,103,124,132,3,2,299,223771,237,229724,406,234038,375,238832,134,112609,134,112609,,2025-03-23T23:35:07+00:00
6,23.5,99.6,0.9,0.2,66.3,58.4,59,378,42,103,133,138,3,2,1538,1937371,882,1832437,2639,2030119,2071,1910911,147,113609,147,113609,,2025-03-23T23:37:07+00:00
3,23.5,99.6,0.9,0.2,66.3,58.4,8,324,42,103,110,133,3,2,499,505003,341,507674,755,525261,650,528068,157,115695,157,115695,,2025-03-23T23:39:07+00:00
0,23.3,99.6,0.8,0.2,66.3,58.4,8,324,42,100,140,129,5,1,150,21505,159,39687,126,18397,170,40413,124,132359,124,132359,,2025-03-23T23:41:07+00:00
2,23.3,99.6,0.8,0.2,66.3,58.4,3,54,42,100,135,129,3,1,163,23742,182,41603,139,20816,192,42263,125,132429,125,132429,,2025-03-23T23:43:07+00:00
4,23.4,99.6,0.9,0.2,66.3,58.4,22,594,42,103,130,135,4,2,217,58482,229,54224,207,59879,237,54752,224,255993,224,255993,,2025-03-23T23:45:07+00:00
3,23.7,99.6,0.9,0.2,66.3,58.4,58,324,42,103,134,141,3,2,141,17916,149,33892,125,17384,156,34354,122,132257,122,132257,,2025-03-23T23:47:07+00:00
2,23.7,99.6,0.9,0.2,66.3,58.4,12,540,42,103,116,140,4,2,142,18728,156,34807,133,19375,166,35467,124,132489,124,132489,,2025-03-23T23:49:07+00:00
3,23.7,99.6,0.9,0.2,66.3,58.4,47,378,42,103,132,139,3,2,139,23252,145,41359,130,23857,155,42019,123,132310,123,132310,,2025-03-23T23:51:07+00:00
2,23.7,99.6,0.9,0.2,66.3,58.4,11,486,42,103,147,137,3,2,131,16661,140,33290,122,17154,149,33884,127,132643,127,132643,,2025-03-23T23:53:07+00:00
2,23.7,99.6,0.9,0.2,66.3,58.4,11,486,42,103,127,134,3,2,143,18911,156,34890,133,19423,166,35550,122,111476,122,111476,,2025-03-23T23:55:07+00:00
2,23.7,99.6,0.9,0.3,66.3,58.4,9,378,42,103,131,138,3,2,132,16801,142,33838,123,17308,150,34366,118,111788,118,111788,,2025-03-23T23:57:06+00:00
1,23.3,99.6,0.8,0.2,66.3,58.4,514,618,42,100,106,129,4,1,137,17364,143,33570,124,17241,153,34230,118,111788,118,111788,,2025-03-23T23:59:07+00:00
